,State,Region,Station,Date,Year,Month,Day,Volume,Duration,Intensity,Season
2393,CT,Northeast,NORFOLK 2 SW,1958-12-15,1958,12,15,3.0,2.0,1.5,Winter
2394,CT,Northeast,NORFOLK 2 SW,1958-12-17,1958,12,17,3.0,2.0,1.5,Winter
2395,CT,Northeast,NORFOLK 2 SW,1958-12-30,1958,12,30,3.0,2.0,1.5,Winter
2396,CT,Northeast,NORFOLK 2 SW,1959-01-01,1959,1,1,31.0,3.0,10.333333333333334,Winter
2397,CT,Northeast,NORFOLK 2 SW,1959-01-02,1959,1,2,46.0,12.0,3.8333333333333335,Winter
2398,CT,Northeast,NORFOLK 2 SW,1959-01-04,1959,1,4,5.0,2.0,2.5,Winter
2399,CT,Northeast,NORFOLK 2 SW,1959-01-09,1959,1,9,4.0,4.0,1.0,Winter
2400,CT,Northeast,NORFOLK 2 SW,1959-01-13,1959,1,13,7.0,3.0,2.3333333333333335,Winter
2401,CT,Northeast,NORFOLK 2 SW,1959-01-15,1959,1,15,2.0,1.0,2.0,Winter
2402,CT,Northeast,NORFOLK 2 SW,1959-01-15,1959,1,15,1.0,1.0,1.0,Winter
2403,CT,Northeast,NORFOLK 2 SW,1959-01-15,1959,1,15,2.0,1.0,2.0,Winter
2404,CT,Northeast,NORFOLK 2 SW,1959-01-16,1959,1,16,2.0,1.0,2.0,Winter
2405,CT,Northeast,NORFOLK 2 SW,1959-01-16,1959,1,16,1.0,1.0,1.0,Winter
2406,CT,Northeast,NORFOLK 2 SW,1959-01-16,1959,1,16,86.0,14.0,6.142857142857143,Winter
2407,CT,Northeast,NORFOLK 2 SW,1959-01-19,1959,1,19,4.0,2.0,2.0,Winter
2408,CT,Northeast,NORFOLK 2 SW,1959-01-20,1959,1,20,38.0,10.0,3.8,Winter
2409,CT,Northeast,NORFOLK 2 SW,1959-01-21,1959,1,21,1.0,1.0,1.0,Winter
2410,CT,Northeast,NORFOLK 2 SW,1959-01-21,1959,1,21,119.0,19.0,6.2631578947368425,Winter
2411,CT,Northeast,NORFOLK 2 SW,1959-01-22,1959,1,22,8.0,5.0,1.6,Winter
2412,CT,Northeast,NORFOLK 2 SW,1959-01-22,1959,1,22,9.0,3.0,3.0,Winter
2413,CT,Northeast,NORFOLK 2 SW,1959-01-22,1959,1,22,6.0,3.0,2.0,Winter
2414,CT,Northeast,NORFOLK 2 SW,1959-01-24,1959,1,24,2.0,2.0,1.0,Winter
2415,CT,Northeast,NORFOLK 2 SW,1959-01-27,1959,1,27,2.0,1.0,2.0,Winter
2416,CT,Northeast,NORFOLK 2 SW,1959-01-27,1959,1,27,1.0,1.0,1.0,Winter
2417,CT,Northeast,NORFOLK 2 SW,1959-01-27,1959,1,27,5.0,5.0,1.0,Winter
2418,CT,Northeast,NORFOLK 2 SW,1959-01-27,1959,1,27,1.0,1.0,1.0,Winter
2419,CT,Northeast,NORFOLK 2 SW,1959-01-30,1959,1,30,11.0,3.0,3.6666666666666665,Winter
2420,CT,Northeast,NORFOLK 2 SW,1959-01-30,1959,1,30,1.0,1.0,1.0,Winter
2421,CT,Northeast,NORFOLK 2 SW,1959-02-04,1959,2,4,71.0,9.0,7.888888888888889,Winter
2422,CT,Northeast,NORFOLK 2 SW,1959-02-09,1959,2,9,6.0,3.0,2.0,Winter
2423,CT,Northeast,NORFOLK 2 SW,1959-02-09,1959,2,9,19.0,2.0,9.5,Winter
2424,CT,Northeast,NORFOLK 2 SW,1959-02-09,1959,2,9,1.0,1.0,1.0,Winter
2425,CT,Northeast,NORFOLK 2 SW,1959-02-10,1959,2,10,89.0,11.0,8.090909090909092,Winter
2426,CT,Northeast,NORFOLK 2 SW,1959-02-10,1959,2,10,5.0,2.0,2.5,Winter
2427,CT,Northeast,NORFOLK 2 SW,1959-02-10,1959,2,10,1.0,1.0,1.0,Winter
2428,CT,Northeast,NORFOLK 2 SW,1959-02-11,1959,2,11,3.0,1.0,3.0,Winter
2429,CT,Northeast,NORFOLK 2 SW,1959-02-11,1959,2,11,3.0,3.0,1.0,Winter
2430,CT,Northeast,NORFOLK 2 SW,1959-02-13,1959,2,13,9.0,2.0,4.5,Winter
2431,CT,Northeast,NORFOLK 2 SW,1959-02-13,1959,2,13,2.0,1.0,2.0,Winter
2432,CT,Northeast,NORFOLK 2 SW,1959-02-14,1959,2,14,24.0,7.0,3.4285714285714284,Winter
2433,CT,Northeast,NORFOLK 2 SW,1959-02-15,1959,2,15,12.0,5.0,2.4,Winter
2434,CT,Northeast,NORFOLK 2 SW,1959-02-23,1959,2,23,21.0,5.0,4.2,Winter
2435,CT,Northeast,NORFOLK 2 SW,1959-02-23,1959,2,23,5.0,2.0,2.5,Winter
2436,CT,Northeast,NORFOLK 2 SW,1959-02-24,1959,2,24,10.0,6.0,1.6666666666666667,Winter
2437,CT,Northeast,NORFOLK 2 SW,1959-03-06,1959,3,6,155.0,14.0,11.071428571428571,Spring
2438,CT,Northeast,NORFOLK 2 SW,1959-03-09,1959,3,9,32.0,10.0,3.2,Spring
2439,CT,Northeast,NORFOLK 2 SW,1959-03-09,1959,3,9,25.0,7.0,3.5714285714285716,Spring
2440,CT,Northeast,NORFOLK 2 SW,1959-03-10,1959,3,10,2.0,2.0,1.0,Spring
2441,CT,Northeast,NORFOLK 2 SW,1959-03-15,1959,3,15,18.0,5.0,3.6,Spring
2442,CT,Northeast,NORFOLK 2 SW,1959-03-15,1959,3,15,4.0,1.0,4.0,Spring
2443,CT,Northeast,NORFOLK 2 SW,1959-03-17,1959,3,17,20.0,3.0,6.666666666666667,Spring
2444,CT,Northeast,NORFOLK 2 SW,1959-03-18,1959,3,18,5.0,3.0,1.6666666666666667,Spring
2445,CT,Northeast,NORFOLK 2 SW,1959-03-21,1959,3,21,29.0,8.0,3.625,Spring
2446,CT,Northeast,NORFOLK 2 SW,1959-03-22,1959,3,22,2.0,2.0,1.0,Spring
2447,CT,Northeast,NORFOLK 2 SW,1959-03-27,1959,3,27,60.0,16.0,3.75,Spring
2448,CT,Northeast,NORFOLK 2 SW,1959-03-27,1959,3,27,3.0,2.0,1.5,Spring
2449,CT,Northeast,NORFOLK 2 SW,1959-03-27,1959,3,27,2.0,2.0,1.0,Spring
2450,CT,Northeast,NORFOLK 2 SW,1959-03-28,1959,3,28,5.0,3.0,1.6666666666666667,Spring
2451,CT,Northeast,NORFOLK 2 SW,1959-03-30,1959,3,30,2.0,2.0,1.0,Spring
2452,CT,Northeast,NORFOLK 2 SW,1959-03-30,1959,3,30,10.0,4.0,2.5,Spring
2453,CT,Northeast,NORFOLK 2 SW,1959-04-02,1959,4,2,93.0,12.0,7.75,Spring
2454,CT,Northeast,NORFOLK 2 SW,1959-04-03,1959,4,3,2.0,2.0,1.0,Spring
2455,CT,Northeast,NORFOLK 2 SW,1959-04-03,1959,4,3,7.0,4.0,1.75,Spring
2456,CT,Northeast,NORFOLK 2 SW,1959-04-04,1959,4,4,2.0,1.0,2.0,Spring
2457,CT,Northeast,NORFOLK 2 SW,1959-04-06,1959,4,6,13.0,3.0,4.333333333333333,Spring
2458,CT,Northeast,NORFOLK 2 SW,1959-04-07,1959,4,7,4.0,1.0,4.0,Spring
2459,CT,Northeast,NORFOLK 2 SW,1959-04-08,1959,4,8,2.0,1.0,2.0,Spring
2460,CT,Northeast,NORFOLK 2 SW,1959-04-09,1959,4,9,29.0,3.0,9.666666666666666,Spring
2461,CT,Northeast,NORFOLK 2 SW,1959-04-09,1959,4,9,14.0,3.0,4.666666666666667,Spring
2462,CT,Northeast,NORFOLK 2 SW,1959-04-10,1959,4,10,1.0,1.0,1.0,Spring
2463,CT,Northeast,NORFOLK 2 SW,1959-04-10,1959,4,10,52.0,16.0,3.25,Spring
2464,CT,Northeast,NORFOLK 2 SW,1959-04-11,1959,4,11,2.0,2.0,1.0,Spring
2465,CT,Northeast,NORFOLK 2 SW,1959-04-11,1959,4,11,2.0,2.0,1.0,Spring
2466,CT,Northeast,NORFOLK 2 SW,1959-04-11,1959,4,11,3.0,2.0,1.5,Spring
2467,CT,Northeast,NORFOLK 2 SW,1959-04-18,1959,4,18,5.0,3.0,1.6666666666666667,Spring
2468,CT,Northeast,NORFOLK 2 SW,1959-04-19,1959,4,19,1.0,1.0,1.0,Spring
2469,CT,Northeast,NORFOLK 2 SW,1959-04-19,1959,4,19,5.0,2.0,2.5,Spring
2470,CT,Northeast,NORFOLK 2 SW,1959-04-20,1959,4,20,55.0,10.0,5.5,Spring
2471,CT,Northeast,NORFOLK 2 SW,1959-04-26,1959,4,26,5.0,1.0,5.0,Spring
2472,CT,Northeast,NORFOLK 2 SW,1959-04-26,1959,4,26,1.0,1.0,1.0,Spring
2473,CT,Northeast,NORFOLK 2 SW,1959-04-26,1959,4,26,12.0,5.0,2.4,Spring
2474,CT,Northeast,NORFOLK 2 SW,1959-04-27,1959,4,27,2.0,2.0,1.0,Spring
2475,CT,Northeast,NORFOLK 2 SW,1959-04-27,1959,4,27,37.0,10.0,3.7,Spring
2476,CT,Northeast,NORFOLK 2 SW,1959-04-28,1959,4,28,8.0,3.0,2.6666666666666665,Spring
2477,CT,Northeast,NORFOLK 2 SW,1959-04-28,1959,4,28,11.0,4.0,2.75,Spring
2478,CT,Northeast,NORFOLK 2 SW,1959-04-29,1959,4,29,11.0,2.0,5.5,Spring
2479,CT,Northeast,NORFOLK 2 SW,1959-04-30,1959,4,30,5.0,3.0,1.6666666666666667,Spring
2480,CT,Northeast,NORFOLK 2 SW,1959-05-07,1959,5,7,5.0,1.0,5.0,Spring
2481,CT,Northeast,NORFOLK 2 SW,1959-05-11,1959,5,11,15.0,2.0,7.5,Spring
2482,CT,Northeast,NORFOLK 2 SW,1959-05-12,1959,5,12,20.0,3.0,6.666666666666667,Spring
2483,CT,Northeast,NORFOLK 2 SW,1959-05-12,1959,5,12,30.0,1.0,30.0,Spring
2484,CT,Northeast,NORFOLK 2 SW,1959-05-13,1959,5,13,32.0,7.0,4.571428571428571,Spring
2485,CT,Northeast,NORFOLK 2 SW,1959-05-14,1959,5,14,8.0,2.0,4.0,Spring
2486,CT,Northeast,NORFOLK 2 SW,1959-05-15,1959,5,15,2.0,1.0,2.0,Spring
2487,CT,Northeast,NORFOLK 2 SW,1959-05-15,1959,5,15,1.0,1.0,1.0,Spring
2488,CT,Northeast,NORFOLK 2 SW,1959-05-19,1959,5,19,10.0,4.0,2.5,Spring
2489,CT,Northeast,NORFOLK 2 SW,1959-05-23,1959,5,23,5.0,1.0,5.0,Spring
2490,CT,Northeast,NORFOLK 2 SW,1959-05-24,1959,5,24,2.0,2.0,1.0,Spring
2491,CT,Northeast,NORFOLK 2 SW,1959-05-29,1959,5,29,24.0,2.0,12.0,Spring
2492,CT,Northeast,NORFOLK 2 SW,1959-06-02,1959,6,2,160.0,17.0,9.411764705882353,Summer
2493,CT,Northeast,NORFOLK 2 SW,1959-06-03,1959,6,3,6.0,2.0,3.0,Summer
2494,CT,Northeast,NORFOLK 2 SW,1959-06-03,1959,6,3,2.0,1.0,2.0,Summer
2495,CT,Northeast,NORFOLK 2 SW,1959-06-03,1959,6,3,1.0,1.0,1.0,Summer
2496,CT,Northeast,NORFOLK 2 SW,1959-06-05,1959,6,5,15.0,2.0,7.5,Summer
2497,CT,Northeast,NORFOLK 2 SW,1959-06-06,1959,6,6,3.0,2.0,1.5,Summer
2498,CT,Northeast,NORFOLK 2 SW,1959-06-12,1959,6,12,10.0,2.0,5.0,Summer
2499,CT,Northeast,NORFOLK 2 SW,1959-06-13,1959,6,13,2.0,2.0,1.0,Summer
2500,CT,Northeast,NORFOLK 2 SW,1959-06-13,1959,6,13,1.0,1.0,1.0,Summer
2501,CT,Northeast,NORFOLK 2 SW,1959-06-13,1959,6,13,1.0,1.0,1.0,Summer
2502,CT,Northeast,NORFOLK 2 SW,1959-06-13,1959,6,13,62.0,4.0,15.5,Summer
2503,CT,Northeast,NORFOLK 2 SW,1959-06-13,1959,6,13,2.0,1.0,2.0,Summer
2504,CT,Northeast,NORFOLK 2 SW,1959-06-16,1959,6,16,8.0,4.0,2.0,Summer
2505,CT,Northeast,NORFOLK 2 SW,1959-06-17,1959,6,17,2.0,2.0,1.0,Summer
2506,CT,Northeast,NORFOLK 2 SW,1959-06-17,1959,6,17,6.0,2.0,3.0,Summer
2507,CT,Northeast,NORFOLK 2 SW,1959-06-17,1959,6,17,4.0,3.0,1.3333333333333333,Summer
2508,CT,Northeast,NORFOLK 2 SW,1959-06-18,1959,6,18,1.0,1.0,1.0,Summer
2509,CT,Northeast,NORFOLK 2 SW,1959-06-18,1959,6,18,9.0,4.0,2.25,Summer
2510,CT,Northeast,NORFOLK 2 SW,1959-06-18,1959,6,18,10.0,3.0,3.3333333333333335,Summer
2511,CT,Northeast,NORFOLK 2 SW,1959-06-19,1959,6,19,2.0,1.0,2.0,Summer
2512,CT,Northeast,NORFOLK 2 SW,1959-06-19,1959,6,19,23.0,3.0,7.666666666666667,Summer
2513,CT,Northeast,NORFOLK 2 SW,1959-06-19,1959,6,19,5.0,2.0,2.5,Summer
2514,CT,Northeast,NORFOLK 2 SW,1959-06-22,1959,6,22,29.0,8.0,3.625,Summer
2515,CT,Northeast,NORFOLK 2 SW,1959-06-22,1959,6,22,1.0,1.0,1.0,Summer
2516,CT,Northeast,NORFOLK 2 SW,1959-06-23,1959,6,23,17.0,4.0,4.25,Summer
2517,CT,Northeast,NORFOLK 2 SW,1959-06-25,1959,6,25,13.0,5.0,2.6,Summer
2518,CT,Northeast,NORFOLK 2 SW,1959-06-25,1959,6,25,2.0,1.0,2.0,Summer
2519,CT,Northeast,NORFOLK 2 SW,1959-06-26,1959,6,26,22.0,1.0,22.0,Summer
2520,CT,Northeast,NORFOLK 2 SW,1959-06-26,1959,6,26,59.0,3.0,19.666666666666668,Summer
2521,CT,Northeast,NORFOLK 2 SW,1959-06-28,1959,6,28,3.0,2.0,1.5,Summer
2522,CT,Northeast,NORFOLK 2 SW,1959-06-29,1959,6,29,8.0,2.0,4.0,Summer
2523,CT,Northeast,NORFOLK 2 SW,1959-07-02,1959,7,2,36.0,3.0,12.0,Summer
2524,CT,Northeast,NORFOLK 2 SW,1959-07-06,1959,7,6,18.0,3.0,6.0,Summer
2525,CT,Northeast,NORFOLK 2 SW,1959-07-10,1959,7,10,4.0,2.0,2.0,Summer
2526,CT,Northeast,NORFOLK 2 SW,1959-07-11,1959,7,11,10.0,3.0,3.3333333333333335,Summer
2527,CT,Northeast,NORFOLK 2 SW,1959-07-13,1959,7,13,25.0,4.0,6.25,Summer
2528,CT,Northeast,NORFOLK 2 SW,1959-07-13,1959,7,13,23.0,4.0,5.75,Summer
2529,CT,Northeast,NORFOLK 2 SW,1959-07-19,1959,7,19,81.0,3.0,27.0,Summer
2530,CT,Northeast,NORFOLK 2 SW,1959-07-20,1959,7,20,1.0,1.0,1.0,Summer
2531,CT,Northeast,NORFOLK 2 SW,1959-07-20,1959,7,20,275.0,6.0,45.833333333333336,Summer
2532,CT,Northeast,NORFOLK 2 SW,1959-07-21,1959,7,21,3.0,3.0,1.0,Summer
2533,CT,Northeast,NORFOLK 2 SW,1959-07-22,1959,7,22,44.0,2.0,22.0,Summer
2534,CT,Northeast,NORFOLK 2 SW,1959-07-22,1959,7,22,2.0,2.0,1.0,Summer
2535,CT,Northeast,NORFOLK 2 SW,1959-07-24,1959,7,24,3.0,2.0,1.5,Summer
2536,CT,Northeast,NORFOLK 2 SW,1959-07-31,1959,7,31,2.0,1.0,2.0,Summer
2537,CT,Northeast,NORFOLK 2 SW,1959-07-31,1959,7,31,1.0,1.0,1.0,Summer
2538,CT,Northeast,NORFOLK 2 SW,1959-08-05,1959,8,5,147.0,7.0,21.0,Summer
2539,CT,Northeast,NORFOLK 2 SW,1959-08-05,1959,8,5,2.0,1.0,2.0,Summer
2540,CT,Northeast,NORFOLK 2 SW,1959-08-05,1959,8,5,1.0,1.0,1.0,Summer
2541,CT,Northeast,NORFOLK 2 SW,1959-08-06,1959,8,6,1.0,1.0,1.0,Summer
2542,CT,Northeast,NORFOLK 2 SW,1959-08-06,1959,8,6,19.0,9.0,2.111111111111111,Summer
2543,CT,Northeast,NORFOLK 2 SW,1959-08-07,1959,8,7,3.0,1.0,3.0,Summer
2544,CT,Northeast,NORFOLK 2 SW,1959-08-09,1959,8,9,15.0,3.0,5.0,Summer
2545,CT,Northeast,NORFOLK 2 SW,1959-08-09,1959,8,9,25.0,2.0,12.5,Summer
2546,CT,Northeast,NORFOLK 2 SW,1959-08-09,1959,8,9,1.0,1.0,1.0,Summer
2547,CT,Northeast,NORFOLK 2 SW,1959-08-09,1959,8,9,2.0,1.0,2.0,Summer
2548,CT,Northeast,NORFOLK 2 SW,1959-08-10,1959,8,10,2.0,1.0,2.0,Summer
2549,CT,Northeast,NORFOLK 2 SW,1959-08-11,1959,8,11,3.0,1.0,3.0,Summer
2550,CT,Northeast,NORFOLK 2 SW,1959-08-17,1959,8,17,5.0,2.0,2.5,Summer
2551,CT,Northeast,NORFOLK 2 SW,1959-08-21,1959,8,21,12.0,2.0,6.0,Summer
2552,CT,Northeast,NORFOLK 2 SW,1959-08-21,1959,8,21,3.0,2.0,1.5,Summer
2553,CT,Northeast,NORFOLK 2 SW,1959-08-24,1959,8,24,16.0,5.0,3.2,Summer
2554,CT,Northeast,NORFOLK 2 SW,1959-08-24,1959,8,24,1.0,1.0,1.0,Summer
2555,CT,Northeast,NORFOLK 2 SW,1959-08-29,1959,8,29,17.0,2.0,8.5,Summer
2556,CT,Northeast,NORFOLK 2 SW,1959-08-30,1959,8,30,19.0,2.0,9.5,Summer
2557,CT,Northeast,NORFOLK 2 SW,1959-08-30,1959,8,30,12.0,3.0,4.0,Summer
2558,CT,Northeast,NORFOLK 2 SW,1959-08-30,1959,8,30,73.0,4.0,18.25,Summer
2559,CT,Northeast,NORFOLK 2 SW,1959-08-30,1959,8,30,38.0,2.0,19.0,Summer
2560,CT,Northeast,NORFOLK 2 SW,1959-08-31,1959,8,31,81.0,4.0,20.25,Summer
2561,CT,Northeast,NORFOLK 2 SW,1959-08-31,1959,8,31,11.0,3.0,3.6666666666666665,Summer
2562,CT,Northeast,NORFOLK 2 SW,1959-08-31,1959,8,31,13.0,2.0,6.5,Summer
2563,CT,Northeast,NORFOLK 2 SW,1959-08-31,1959,8,31,32.0,3.0,10.666666666666666,Summer
2564,CT,Northeast,NORFOLK 2 SW,1959-08-31,1959,8,31,2.0,1.0,2.0,Summer
2565,CT,Northeast,NORFOLK 2 SW,1959-09-01,1959,9,1,2.0,1.0,2.0,Fall
2566,CT,Northeast,NORFOLK 2 SW,1959-09-01,1959,9,1,1.0,1.0,1.0,Fall
2567,CT,Northeast,NORFOLK 2 SW,1959-09-03,1959,9,3,3.0,2.0,1.5,Fall
2568,CT,Northeast,NORFOLK 2 SW,1959-09-03,1959,9,3,42.0,1.0,42.0,Fall
2569,CT,Northeast,NORFOLK 2 SW,1959-09-03,1959,9,3,1.0,1.0,1.0,Fall
2570,CT,Northeast,NORFOLK 2 SW,1959-09-03,1959,9,3,17.0,2.0,8.5,Fall
2571,CT,Northeast,NORFOLK 2 SW,1959-09-10,1959,9,10,2.0,1.0,2.0,Fall
2572,CT,Northeast,NORFOLK 2 SW,1959-09-15,1959,9,15,10.0,3.0,3.3333333333333335,Fall
2573,CT,Northeast,NORFOLK 2 SW,1959-09-18,1959,9,18,4.0,3.0,1.3333333333333333,Fall
2574,CT,Northeast,NORFOLK 2 SW,1959-09-22,1959,9,22,31.0,2.0,15.5,Fall
2575,CT,Northeast,NORFOLK 2 SW,1959-09-24,1959,9,24,6.0,2.0,3.0,Fall
2576,CT,Northeast,NORFOLK 2 SW,1959-09-29,1959,9,29,2.0,2.0,1.0,Fall
2577,CT,Northeast,NORFOLK 2 SW,1959-09-29,1959,9,29,1.0,1.0,1.0,Fall
2578,CT,Northeast,NORFOLK 2 SW,1959-10-01,1959,10,1,4.0,1.0,4.0,Fall
2579,CT,Northeast,NORFOLK 2 SW,1959-10-01,1959,10,1,5.0,3.0,1.6666666666666667,Fall
2580,CT,Northeast,NORFOLK 2 SW,1959-10-01,1959,10,1,105.0,8.0,13.125,Fall
2581,CT,Northeast,NORFOLK 2 SW,1959-10-01,1959,10,1,15.0,2.0,7.5,Fall
2582,CT,Northeast,NORFOLK 2 SW,1959-10-05,1959,10,5,7.0,2.0,3.5,Fall
2583,CT,Northeast,NORFOLK 2 SW,1959-10-06,1959,10,6,107.0,4.0,26.75,Fall
2584,CT,Northeast,NORFOLK 2 SW,1959-10-06,1959,10,6,8.0,2.0,4.0,Fall
2585,CT,Northeast,NORFOLK 2 SW,1959-10-07,1959,10,7,2.0,1.0,2.0,Fall
2586,CT,Northeast,NORFOLK 2 SW,1959-10-07,1959,10,7,145.0,4.0,36.25,Fall
2587,CT,Northeast,NORFOLK 2 SW,1959-10-08,1959,10,8,25.0,1.0,25.0,Fall
2588,CT,Northeast,NORFOLK 2 SW,1959-10-09,1959,10,9,120.0,8.0,15.0,Fall
2589,CT,Northeast,NORFOLK 2 SW,1959-10-09,1959,10,9,2.0,2.0,1.0,Fall
2590,CT,Northeast,NORFOLK 2 SW,1959-10-11,1959,10,11,10.0,2.0,5.0,Fall
2591,CT,Northeast,NORFOLK 2 SW,1959-10-13,1959,10,13,18.0,3.0,6.0,Fall
2592,CT,Northeast,NORFOLK 2 SW,1959-10-14,1959,10,14,12.0,4.0,3.0,Fall
2593,CT,Northeast,NORFOLK 2 SW,1959-10-17,1959,10,17,11.0,3.0,3.6666666666666665,Fall
2594,CT,Northeast,NORFOLK 2 SW,1959-10-18,1959,10,18,1.0,1.0,1.0,Fall
2595,CT,Northeast,NORFOLK 2 SW,1959-10-23,1959,10,23,5.0,3.0,1.6666666666666667,Fall
2596,CT,Northeast,NORFOLK 2 SW,1959-10-23,1959,10,23,3.0,2.0,1.5,Fall
2597,CT,Northeast,NORFOLK 2 SW,1959-10-23,1959,10,23,17.0,5.0,3.4,Fall
2598,CT,Northeast,NORFOLK 2 SW,1959-10-23,1959,10,23,37.0,7.0,5.285714285714286,Fall
2599,CT,Northeast,NORFOLK 2 SW,1959-10-24,1959,10,24,268.0,18.0,14.88888888888889,Fall
2600,CT,Northeast,NORFOLK 2 SW,1959-10-24,1959,10,24,1.0,1.0,1.0,Fall
2601,CT,Northeast,NORFOLK 2 SW,1959-10-25,1959,10,25,19.0,6.0,3.1666666666666665,Fall
2602,CT,Northeast,NORFOLK 2 SW,1959-10-27,1959,10,27,1.0,1.0,1.0,Fall
2603,CT,Northeast,NORFOLK 2 SW,1959-10-27,1959,10,27,8.0,6.0,1.3333333333333333,Fall
2604,CT,Northeast,NORFOLK 2 SW,1959-10-31,1959,10,31,94.0,14.0,6.714285714285714,Fall
2605,CT,Northeast,NORFOLK 2 SW,1959-10-31,1959,10,31,1.0,1.0,1.0,Fall
2606,CT,Northeast,NORFOLK 2 SW,1959-11-01,1959,11,1,1.0,1.0,1.0,Fall
2607,CT,Northeast,NORFOLK 2 SW,1959-11-01,1959,11,1,1.0,1.0,1.0,Fall
2608,CT,Northeast,NORFOLK 2 SW,1959-11-01,1959,11,1,3.0,1.0,3.0,Fall
2609,CT,Northeast,NORFOLK 2 SW,1959-11-02,1959,11,2,5.0,2.0,2.5,Fall
2610,CT,Northeast,NORFOLK 2 SW,1959-11-02,1959,11,2,5.0,2.0,2.5,Fall
2611,CT,Northeast,NORFOLK 2 SW,1959-11-06,1959,11,6,5.0,3.0,1.6666666666666667,Fall
2612,CT,Northeast,NORFOLK 2 SW,1959-11-06,1959,11,6,24.0,5.0,4.8,Fall
2613,CT,Northeast,NORFOLK 2 SW,1959-11-06,1959,11,6,26.0,6.0,4.333333333333333,Fall
2614,CT,Northeast,NORFOLK 2 SW,1959-11-07,1959,11,7,82.0,18.0,4.555555555555555,Fall
2615,CT,Northeast,NORFOLK 2 SW,1959-11-14,1959,11,14,50.0,12.0,4.166666666666667,Fall
2616,CT,Northeast,NORFOLK 2 SW,1959-11-14,1959,11,14,27.0,2.0,13.5,Fall
2617,CT,Northeast,NORFOLK 2 SW,1959-11-14,1959,11,14,1.0,1.0,1.0,Fall
2618,CT,Northeast,NORFOLK 2 SW,1959-11-17,1959,11,17,31.0,11.0,2.8181818181818183,Fall
2619,CT,Northeast,NORFOLK 2 SW,1959-11-24,1959,11,24,4.0,3.0,1.3333333333333333,Fall
2620,CT,Northeast,NORFOLK 2 SW,1959-11-24,1959,11,24,2.0,2.0,1.0,Fall
2621,CT,Northeast,NORFOLK 2 SW,1959-11-24,1959,11,24,107.0,15.0,7.133333333333334,Fall
2622,CT,Northeast,NORFOLK 2 SW,1959-11-25,1959,11,25,40.0,4.0,10.0,Fall
2623,CT,Northeast,NORFOLK 2 SW,1959-11-25,1959,11,25,20.0,5.0,4.0,Fall
2624,CT,Northeast,NORFOLK 2 SW,1959-11-25,1959,11,25,5.0,1.0,5.0,Fall
2625,CT,Northeast,NORFOLK 2 SW,1959-11-25,1959,11,25,5.0,2.0,2.5,Fall
2626,CT,Northeast,NORFOLK 2 SW,1959-11-27,1959,11,27,8.0,2.0,4.0,Fall
2627,CT,Northeast,NORFOLK 2 SW,1959-11-27,1959,11,27,2.0,1.0,2.0,Fall
2628,CT,Northeast,NORFOLK 2 SW,1959-11-28,1959,11,28,105.0,14.0,7.5,Fall
2629,CT,Northeast,NORFOLK 2 SW,1959-11-29,1959,11,29,21.0,6.0,3.5,Fall
2630,CT,Northeast,NORFOLK 2 SW,1959-12-06,1959,12,6,27.0,3.0,9.0,Winter
2631,CT,Northeast,NORFOLK 2 SW,1959-12-07,1959,12,7,97.0,8.0,12.125,Winter
2632,CT,Northeast,NORFOLK 2 SW,1959-12-07,1959,12,7,23.0,8.0,2.875,Winter
2633,CT,Northeast,NORFOLK 2 SW,1959-12-07,1959,12,7,2.0,2.0,1.0,Winter
2634,CT,Northeast,NORFOLK 2 SW,1959-12-12,1959,12,12,139.0,24.0,5.791666666666667,Winter
2635,CT,Northeast,NORFOLK 2 SW,1959-12-13,1959,12,13,3.0,1.0,3.0,Winter
2636,CT,Northeast,NORFOLK 2 SW,1959-12-13,1959,12,13,2.0,2.0,1.0,Winter
2637,CT,Northeast,NORFOLK 2 SW,1959-12-18,1959,12,18,8.0,6.0,1.3333333333333333,Winter
2638,CT,Northeast,NORFOLK 2 SW,1959-12-21,1959,12,21,11.0,4.0,2.75,Winter
2639,CT,Northeast,NORFOLK 2 SW,1959-12-22,1959,12,22,30.0,7.0,4.285714285714286,Winter
2640,CT,Northeast,NORFOLK 2 SW,1959-12-27,1959,12,27,5.0,3.0,1.6666666666666667,Winter
2641,CT,Northeast,NORFOLK 2 SW,1959-12-27,1959,12,27,3.0,2.0,1.5,Winter
2642,CT,Northeast,NORFOLK 2 SW,1959-12-27,1959,12,27,3.0,1.0,3.0,Winter
2643,CT,Northeast,NORFOLK 2 SW,1959-12-28,1959,12,28,8.0,5.0,1.6,Winter
2644,CT,Northeast,NORFOLK 2 SW,1959-12-28,1959,12,28,13.0,5.0,2.6,Winter
2645,CT,Northeast,NORFOLK 2 SW,1959-12-28,1959,12,28,52.0,10.0,5.2,Winter
2646,CT,Northeast,NORFOLK 2 SW,1959-12-29,1959,12,29,33.0,5.0,6.6,Winter
2647,CT,Northeast,NORFOLK 2 SW,1959-12-29,1959,12,29,3.0,1.0,3.0,Winter
2648,CT,Northeast,NORFOLK 2 SW,1959-12-29,1959,12,29,1021.0,7.0,145.85714285714286,Winter
2649,CT,Northeast,NORFOLK 2 SW,1959-12-30,1959,12,30,1.0,1.0,1.0,Winter
2650,CT,Northeast,NORFOLK 2 SW,1959-12-30,1959,12,30,9.0,4.0,2.25,Winter
